OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerState,Region,ProductID,Quantity,UnitPrice,Discount,SalesAmount,Profit
ORD-2024-00792,2024-03-25,2024-03-28,Standard Class,C-030,MD,East,P-008,8,89.99,0.1,647.93,343.93
ORD-2025-00793,2025-02-19,2025-02-25,Same Day,C-012,FL,South,P-019,5,68,0.1,306,136
ORD-2024-00794,2024-06-09,2024-06-11,Second Class,C-036,PA,East,P-014,5,59,0.1,265.5,125.5
ORD-2025-00795,2025-07-27,2025-08-02,Second Class,C-024,NC,South,P-013,5,179,0,895,420
ORD-2025-00796,2025-10-03,2025-10-09,Same Day,C-032,AB,North,P-007,12,119,0.1,1285.2,517.2
ORD-2025-00797,2025-02-20,2025-02-24,Same Day,C-040,KY,South,P-007,11,119,0.05,1243.55,539.55
ORD-2024-00798,2024-03-25,2024-04-01,First Class,C-034,CA,West,P-003,9,849,0,7641,2781
ORD-2025-00799,2025-11-22,2025-11-23,Standard Class,C-023,FL,South,P-001,4,1299,0.05,4936.2,1896.2
ORD-2024-00800,2024-08-16,2024-08-20,Same Day,C-017,TN,South,P-004,11,499,0,5489,2079
ORD-2025-00801,2025-02-18,2025-02-25,Second Class,C-021,FL,South,P-003,2,849,0,1698,618
ORD-2024-00802,2024-09-06,2024-09-08,First Class,C-010,CO,West,P-014,6,59,0,354,186
ORD-2024-00803,2024-09-30,2024-10-01,Second Class,C-025,TN,South,P-009,10,199,0,1990,1030
ORD-2025-00804,2025-12-10,2025-12-13,Same Day,C-030,MD,East,P-011,3,559,0.1,1509.3,519.3
ORD-2024-00805,2024-01-13,2024-01-15,Same Day,C-038,LA,South,P-007,7,119,0.1,749.7,301.7
ORD-2024-00806,2024-03-28,2024-03-30,Same Day,C-018,NC,South,P-006,2,49.99,0,99.98,57.98
ORD-2024-00807,2024-10-22,2024-10-23,Second Class,C-025,TN,South,P-006,2,49.99,0,99.98,57.98
ORD-2025-00808,2025-02-27,2025-03-03,First Class,C-022,UT,West,P-014,2,59,0.05,112.1,56.1
ORD-2025-00809,2025-10-24,2025-10-25,Same Day,C-036,PA,East,P-020,2,34.99,0.1,62.98,34.98
ORD-2024-00810,2024-09-03,2024-09-10,Standard Class,C-025,TN,South,P-012,3,249,0.05,709.65,289.65
ORD-2025-00811,2025-06-18,2025-06-24,Same Day,C-033,TX,South,P-015,6,289,0.05,1647.3,657.3
ORD-2025-00812,2025-11-16,2025-11-19,First Class,C-028,WI,North,P-001,7,1299,0.05,8638.35,3318.35
ORD-2024-00813,2024-04-01,2024-04-07,Standard Class,C-013,ON,North,P-001,11,1299,0.05,13574.55,5214.55
ORD-2024-00814,2024-01-01,2024-01-04,Same Day,C-022,UT,West,P-003,10,849,0.1,7641,2241
ORD-2025-00815,2025-11-26,2025-12-03,Second Class,C-014,CA,West,P-009,4,199,0,796,412
ORD-2024-00816,2024-01-05,2024-01-08,Same Day,C-021,FL,South,P-006,2,49.99,0.2,79.98,37.98
ORD-2024-00817,2024-01-15,2024-01-17,Same Day,C-003,IL,North,P-008,8,89.99,0.05,683.92,379.92
ORD-2024-00818,2024-05-31,2024-06-07,Standard Class,C-031,BC,North,P-001,3,1299,0.1,3507.3,1227.3
ORD-2024-00819,2024-06-01,2024-06-06,Second Class,C-029,TX,South,P-002,12,999,0.15,10189.8,2869.8
ORD-2024-00820,2024-09-07,2024-09-11,Standard Class,C-031,BC,North,P-013,10,179,0.15,1521.5,571.5
ORD-2024-00821,2024-07-05,2024-07-11,First Class,C-027,OH,North,P-019,12,68,0.2,652.8,244.8
ORD-2024-00822,2024-02-24,2024-02-27,Second Class,C-026,IN,North,P-018,10,8.99,0.1,80.91,44.91
ORD-2025-00823,2025-09-20,2025-09-26,Standard Class,C-035,MO,North,P-005,1,329,0.2,263.2,68.2
ORD-2024-00824,2024-12-10,2024-12-12,Second Class,C-019,NV,West,P-020,10,34.99,0.1,314.91,174.91
ORD-2025-00825,2025-09-27,2025-09-30,First Class,C-017,TN,South,P-015,10,289,0.15,2456.5,806.5
ORD-2024-00826,2024-12-10,2024-12-14,First Class,C-011,TX,South,P-003,9,849,0,7641,2781
ORD-2024-00827,2024-06-11,2024-06-13,First Class,C-021,FL,South,P-016,10,6.99,0,69.9,37.9
ORD-2025-00828,2025-01-25,2025-01-28,Second Class,C-025,TN,South,P-001,5,1299,0,6495,2695
ORD-2025-00829,2025-07-01,2025-07-03,Standard Class,C-018,NC,South,P-002,2,999,0,1998,778
ORD-2025-00830,2025-08-11,2025-08-12,Standard Class,C-025,TN,South,P-009,10,199,0,1990,1030
ORD-2024-00831,2024-04-04,2024-04-07,First Class,C-039,OK,Central,P-008,1,89.99,0.1,80.99,42.99
ORD-2024-00832,2024-09-16,2024-09-21,First Class,C-011,TX,South,P-004,5,499,0,2495,945
ORD-2025-00833,2025-12-15,2025-12-22,Standard Class,C-018,NC,South,P-008,2,89.99,0,179.98,103.98
ORD-2025-00834,2025-08-31,2025-09-02,Same Day,C-024,NC,South,P-007,9,119,0,1071,495
ORD-2025-00835,2025-05-31,2025-06-01,Same Day,C-038,LA,South,P-015,1,289,0.05,274.55,109.55
ORD-2025-00836,2025-11-02,2025-11-03,Same Day,C-031,BC,North,P-009,6,199,0.2,955.2,379.2
ORD-2025-00837,2025-05-03,2025-05-08,Standard Class,C-017,TN,South,P-017,8,12.49,0.05,94.92,54.12
ORD-2025-00838,2025-11-24,2025-12-01,Second Class,C-035,MO,North,P-004,3,499,0.2,1197.6,267.6
ORD-2024-00839,2024-12-03,2024-12-07,Standard Class,C-006,WA,West,P-020,10,34.99,0,349.9,209.9
ORD-2024-00840,2024-08-26,2024-08-28,First Class,C-020,MO,North,P-014,6,59,0,354,186
ORD-2024-00841,2024-04-11,2024-04-15,Standard Class,C-008,MI,North,P-011,1,559,0,559,229
ORD-2025-00842,2025-08-16,2025-08-18,Same Day,C-025,TN,South,P-016,4,6.99,0.05,26.56,13.76
ORD-2025-00843,2025-04-07,2025-04-14,First Class,C-011,TX,South,P-004,10,499,0,4990,1890
ORD-2025-00844,2025-07-05,2025-07-08,Second Class,C-038,LA,South,P-011,2,559,0.2,894.4,234.4
ORD-2025-00845,2025-08-22,2025-08-29,Standard Class,C-007,GA,South,P-019,4,68,0,272,136
ORD-2025-00846,2025-11-23,2025-11-25,Second Class,C-019,NV,West,P-020,11,34.99,0,384.89,230.89
ORD-2024-00847,2024-02-17,2024-02-18,Second Class,C-020,MO,North,P-004,12,499,0.05,5688.6,1968.6
ORD-2024-00848,2024-05-13,2024-05-18,First Class,C-031,BC,North,P-014,2,59,0.1,106.2,50.2
ORD-2025-00849,2025-12-10,2025-12-11,Standard Class,C-017,TN,South,P-004,5,499,0.15,2120.75,570.75
ORD-2024-00850,2024-05-03,2024-05-08,Second Class,C-016,OH,North,P-016,6,6.99,0,41.94,22.74
ORD-2024-00851,2024-07-08,2024-07-10,First Class,C-004,TX,South,P-014,11,59,0.2,519.2,211.2
ORD-2025-00852,2025-03-08,2025-03-15,First Class,C-013,ON,North,P-017,2,12.49,0.2,19.98,9.78
ORD-2025-00853,2025-01-02,2025-01-03,Same Day,C-040,KY,South,P-013,12,179,0.05,2040.6,900.6
ORD-2024-00854,2024-05-03,2024-05-04,Same Day,C-010,CO,West,P-015,4,289,0.1,1040.4,380.4
ORD-2024-00855,2024-08-09,2024-08-11,Second Class,C-008,MI,North,P-011,6,559,0,3354,1374
ORD-2025-00856,2025-04-26,2025-05-02,Same Day,C-007,GA,South,P-010,11,429,0.05,4483.05,1843.05
ORD-2025-00857,2025-04-21,2025-04-23,First Class,C-031,BC,North,P-012,3,249,0.05,709.65,289.65
ORD-2025-00858,2025-09-12,2025-09-19,Second Class,C-012,FL,South,P-015,5,289,0.05,1372.75,547.75
ORD-2025-00859,2025-08-23,2025-08-30,First Class,C-017,TN,South,P-016,12,6.99,0.1,75.49,37.09
ORD-2025-00860,2025-09-16,2025-09-23,First Class,C-036,PA,East,P-018,9,8.99,0.2,64.73,32.33
ORD-2025-00861,2025-03-02,2025-03-06,First Class,C-006,WA,West,P-015,9,289,0.15,2210.85,725.85
ORD-2025-00862,2025-08-01,2025-08-06,Standard Class,C-019,NV,West,P-014,11,59,0,649,341
ORD-2025-00863,2025-02-19,2025-02-21,Second Class,C-024,NC,South,P-003,11,849,0.1,8405.1,2465.1
ORD-2025-00864,2025-12-04,2025-12-08,Standard Class,C-022,UT,West,P-006,11,49.99,0,549.89,318.89
ORD-2024-00865,2024-02-28,2024-03-04,Standard Class,C-037,OH,North,P-013,12,179,0.05,2040.6,900.6
ORD-2025-00866,2025-02-19,2025-02-20,Standard Class,C-029,TX,South,P-013,4,179,0.1,644.4,264.4
ORD-2024-00867,2024-08-23,2024-08-27,Second Class,C-032,AB,North,P-012,10,249,0.15,2116.5,716.5
ORD-2025-00868,2025-05-17,2025-05-21,Second Class,C-006,WA,West,P-005,3,329,0.1,888.3,303.3
ORD-2024-00869,2024-01-30,2024-02-05,First Class,C-019,NV,West,P-005,7,329,0.15,1957.55,592.55
ORD-2025-00870,2025-11-21,2025-11-24,Same Day,C-034,CA,West,P-019,12,68,0,816,408
ORD-2024-00871,2024-12-23,2024-12-25,Standard Class,C-016,OH,North,P-003,11,849,0.1,8405.1,2465.1
ORD-2025-00872,2025-02-23,2025-02-27,Same Day,C-002,CA,West,P-020,4,34.99,0,139.96,83.96
ORD-2025-00873,2025-08-30,2025-09-01,Standard Class,C-035,MO,North,P-001,8,1299,0.2,8313.6,2233.6
ORD-2024-00874,2024-04-14,2024-04-19,First Class,C-014,CA,West,P-018,9,8.99,0,80.91,48.51
ORD-2025-00875,2025-02-02,2025-02-06,First Class,C-030,MD,East,P-017,5,12.49,0.05,59.33,33.83
ORD-2025-00876,2025-05-02,2025-05-07,Second Class,C-024,NC,South,P-013,4,179,0.05,680.2,300.2
ORD-2024-00877,2024-03-23,2024-03-30,Standard Class,C-015,OR,West,P-010,1,429,0.1,386.1,146.1
ORD-2024-00878,2024-02-18,2024-02-22,First Class,C-004,TX,South,P-016,1,6.99,0,6.99,3.79
ORD-2024-00879,2024-02-28,2024-03-01,Second Class,C-034,CA,West,P-010,1,429,0,429,189
ORD-2025-00880,2025-06-27,2025-07-04,Standard Class,C-011,TX,South,P-020,7,34.99,0.05,232.68,134.68
ORD-2025-00881,2025-02-01,2025-02-06,Standard Class,C-025,TN,South,P-003,8,849,0,6792,2472
ORD-2025-00882,2025-07-25,2025-08-01,Same Day,C-016,OH,North,P-010,6,429,0,2574,1134
ORD-2024-00883,2024-02-24,2024-03-02,Second Class,C-006,WA,West,P-003,8,849,0.1,6112.8,1792.8
ORD-2025-00884,2025-04-03,2025-04-06,Second Class,C-004,TX,South,P-012,4,249,0.2,796.8,236.8
ORD-2024-00885,2024-06-30,2024-07-03,Standard Class,C-031,BC,North,P-011,9,559,0.05,4779.45,1809.45
ORD-2024-00886,2024-11-18,2024-11-22,Second Class,C-024,NC,South,P-002,7,999,0.05,6643.35,2373.35
ORD-2025-00887,2025-08-23,2025-08-30,First Class,C-020,MO,North,P-001,5,1299,0.05,6170.25,2370.25
ORD-2024-00888,2024-06-01,2024-06-06,Second Class,C-025,TN,South,P-010,5,429,0.2,1716,516
ORD-2024-00889,2024-01-03,2024-01-04,Second Class,C-028,WI,North,P-013,8,179,0.1,1288.8,528.8
ORD-2025-00890,2025-04-28,2025-05-02,Standard Class,C-037,OH,North,P-014,11,59,0.1,584.1,276.1
ORD-2024-00891,2024-04-28,2024-05-02,Second Class,C-029,TX,South,P-009,5,199,0,995,515
ORD-2024-00892,2024-10-15,2024-10-22,Same Day,C-002,CA,West,P-013,11,179,0.05,1870.55,825.55
ORD-2024-00893,2024-08-10,2024-08-11,Standard Class,C-039,OK,Central,P-015,1,289,0,289,124
ORD-2024-00894,2024-09-07,2024-09-08,Standard Class,C-022,UT,West,P-020,4,34.99,0,139.96,83.96
ORD-2024-00895,2024-09-23,2024-09-26,First Class,C-040,KY,South,P-009,2,199,0.15,338.3,146.3
ORD-2024-00896,2024-01-09,2024-01-16,Same Day,C-014,CA,West,P-008,5,89.99,0,449.95,259.95
ORD-2024-00897,2024-02-01,2024-02-08,Same Day,C-012,FL,South,P-013,12,179,0.1,1933.2,793.2
ORD-2024-00898,2024-05-25,2024-06-01,Standard Class,C-028,WI,North,P-019,7,68,0,476,238
ORD-2025-00899,2025-12-01,2025-12-04,First Class,C-005,AZ,West,P-003,6,849,0,5094,1854
ORD-2025-00900,2025-07-27,2025-08-03,First Class,C-027,OH,North,P-007,8,119,0,952,440
ORD-2024-00901,2024-02-26,2024-03-01,First Class,C-027,OH,North,P-008,5,89.99,0.1,404.96,214.96
ORD-2024-00902,2024-04-01,2024-04-06,Same Day,C-013,ON,North,P-003,8,849,0.05,6452.4,2132.4
ORD-2024-00903,2024-01-17,2024-01-24,Same Day,C-012,FL,South,P-006,11,49.99,0.05,522.4,291.4
ORD-2025-00904,2025-02-18,2025-02-19,First Class,C-015,OR,West,P-012,10,249,0.05,2365.5,965.5
ORD-2024-00905,2024-05-09,2024-05-12,Same Day,C-010,CO,West,P-007,1,119,0,119,55
ORD-2024-00906,2024-03-18,2024-03-22,Same Day,C-006,WA,West,P-007,2,119,0.1,214.2,86.2
ORD-2025-00907,2025-03-09,2025-03-14,Standard Class,C-036,PA,East,P-005,8,329,0,2632,1072
ORD-2024-00908,2024-12-22,2024-12-27,Standard Class,C-007,GA,South,P-018,10,8.99,0,89.9,53.9
ORD-2024-00909,2024-10-04,2024-10-07,First Class,C-032,AB,North,P-003,4,849,0.1,3056.4,896.4
ORD-2025-00910,2025-04-12,2025-04-16,Same Day,C-019,NV,West,P-016,12,6.99,0.1,75.49,37.09
ORD-2024-00911,2024-09-05,2024-09-08,Standard Class,C-014,CA,West,P-001,3,1299,0,3897,1617
ORD-2024-00912,2024-05-06,2024-05-09,First Class,C-001,NY,East,P-018,3,8.99,0,26.97,16.17
ORD-2024-00913,2024-04-19,2024-04-23,Second Class,C-037,OH,North,P-006,5,49.99,0,249.95,144.95
ORD-2025-00914,2025-08-06,2025-08-08,Same Day,C-004,TX,South,P-011,9,559,0,5031,2061
ORD-2024-00915,2024-09-21,2024-09-27,Second Class,C-015,OR,West,P-014,8,59,0.2,377.6,153.6
ORD-2024-00916,2024-06-18,2024-06-21,First Class,C-023,FL,South,P-003,4,849,0.1,3056.4,896.4
ORD-2024-00917,2024-09-08,2024-09-10,Standard Class,C-032,AB,North,P-001,2,1299,0.1,2338.2,818.2
ORD-2025-00918,2025-03-16,2025-03-17,Same Day,C-040,KY,South,P-020,10,34.99,0.05,332.4,192.4
ORD-2025-00919,2025-09-01,2025-09-03,Same Day,C-035,MO,North,P-020,10,34.99,0.15,297.42,157.42
ORD-2025-00920,2025-06-01,2025-06-06,Standard Class,C-023,FL,South,P-009,7,199,0.2,1114.4,442.4
ORD-2025-00921,2025-11-19,2025-11-26,Same Day,C-006,WA,West,P-017,10,12.49,0.05,118.66,67.66
ORD-2024-00922,2024-05-18,2024-05-23,Second Class,C-035,MO,North,P-002,7,999,0.1,6293.7,2023.7
ORD-2025-00923,2025-10-29,2025-11-01,Second Class,C-012,FL,South,P-019,4,68,0.1,244.8,108.8
ORD-2025-00924,2025-04-05,2025-04-12,First Class,C-015,OR,West,P-001,3,1299,0.2,3117.6,837.6
ORD-2025-00925,2025-09-29,2025-10-06,Second Class,C-001,NY,East,P-010,8,429,0.05,3260.4,1340.4
ORD-2024-00926,2024-02-04,2024-02-06,First Class,C-024,NC,South,P-020,10,34.99,0.1,314.91,174.91
ORD-2024-00927,2024-06-18,2024-06-21,Same Day,C-019,NV,West,P-010,4,429,0.05,1630.2,670.2
ORD-2024-00928,2024-06-22,2024-06-24,First Class,C-007,GA,South,P-019,2,68,0.15,115.6,47.6
ORD-2025-00929,2025-09-10,2025-09-17,Same Day,C-028,WI,North,P-017,8,12.49,0,99.92,59.12
ORD-2025-00930,2025-05-24,2025-05-28,Same Day,C-033,TX,South,P-013,12,179,0.15,1825.8,685.8
ORD-2024-00931,2024-07-23,2024-07-27,Second Class,C-007,GA,South,P-011,4,559,0,2236,916
ORD-2025-00932,2025-02-15,2025-02-22,Standard Class,C-016,OH,North,P-016,4,6.99,0,27.96,15.16
ORD-2024-00933,2024-02-17,2024-02-24,Second Class,C-016,OH,North,P-007,12,119,0.15,1213.8,445.8
ORD-2025-00934,2025-08-18,2025-08-25,First Class,C-025,TN,South,P-008,8,89.99,0.1,647.93,343.93
ORD-2024-00935,2024-03-12,2024-03-14,Second Class,C-024,NC,South,P-012,2,249,0.05,473.1,193.1
ORD-2025-00936,2025-07-07,2025-07-10,Same Day,C-026,IN,North,P-015,2,289,0.15,491.3,161.3
ORD-2024-00937,2024-06-04,2024-06-07,Standard Class,C-018,NC,South,P-007,10,119,0.1,1071,431
ORD-2025-00938,2025-11-15,2025-11-22,First Class,C-025,TN,South,P-017,9,12.49,0,112.41,66.51
ORD-2025-00939,2025-04-24,2025-05-01,Second Class,C-015,OR,West,P-018,8,8.99,0.05,68.32,39.52
ORD-2025-00940,2025-05-28,2025-06-04,Standard Class,C-018,NC,South,P-016,2,6.99,0,13.98,7.58
ORD-2024-00941,2024-09-02,2024-09-09,Same Day,C-022,UT,West,P-020,1,34.99,0,34.99,20.99
ORD-2024-00942,2024-09-29,2024-10-04,First Class,C-002,CA,West,P-011,12,559,0.15,5701.8,1741.8
ORD-2024-00943,2024-04-04,2024-04-10,Second Class,C-020,MO,North,P-001,9,1299,0.05,11106.45,4266.45
ORD-2025-00944,2025-08-21,2025-08-22,Standard Class,C-019,NV,West,P-010,5,429,0,2145,945
ORD-2024-00945,2024-10-15,2024-10-17,Same Day,C-011,TX,South,P-003,11,849,0.2,7471.2,1531.2
ORD-2024-00946,2024-01-27,2024-02-03,Second Class,C-008,MI,North,P-012,9,249,0.15,1904.85,644.85
ORD-2024-00947,2024-09-08,2024-09-12,Same Day,C-007,GA,South,P-002,4,999,0.05,3796.2,1356.2
ORD-2025-00948,2025-12-17,2025-12-21,Standard Class,C-008,MI,North,P-020,6,34.99,0,209.94,125.94
ORD-2024-00949,2024-10-10,2024-10-17,First Class,C-024,NC,South,P-011,7,559,0.1,3521.7,1211.7
ORD-2025-00950,2025-11-06,2025-11-10,Second Class,C-019,NV,West,P-012,6,249,0.1,1344.6,504.6
ORD-2025-00951,2025-07-28,2025-07-31,Standard Class,C-029,TX,South,P-017,7,12.49,0.2,69.94,34.24
ORD-2024-00952,2024-12-31,2025-01-05,Same Day,C-040,KY,South,P-001,2,1299,0.2,2078.4,558.4
ORD-2025-00953,2025-02-03,2025-02-08,Standard Class,C-014,CA,West,P-012,6,249,0.05,1419.3,579.3
ORD-2024-00954,2024-02-15,2024-02-16,Same Day,C-026,IN,North,P-012,3,249,0.2,597.6,177.6
ORD-2024-00955,2024-02-19,2024-02-24,Standard Class,C-005,AZ,West,P-014,2,59,0.1,106.2,50.2
ORD-2025-00956,2025-12-31,2026-01-02,Second Class,C-013,ON,North,P-012,12,249,0,2988,1308
ORD-2025-00957,2025-02-15,2025-02-19,Same Day,C-028,WI,North,P-006,7,49.99,0.05,332.43,185.43
ORD-2024-00958,2024-04-30,2024-05-03,Standard Class,C-027,OH,North,P-002,9,999,0,8991,3501
ORD-2024-00959,2024-12-04,2024-12-11,Standard Class,C-035,MO,North,P-014,12,59,0.05,672.6,336.6
ORD-2024-00960,2024-01-21,2024-01-23,First Class,C-038,LA,South,P-008,1,89.99,0,89.99,51.99
ORD-2024-00961,2024-09-11,2024-09-18,Second Class,C-020,MO,North,P-015,4,289,0.15,982.6,322.6
ORD-2025-00962,2025-04-25,2025-04-28,Standard Class,C-030,MD,East,P-006,4,49.99,0,199.96,115.96
ORD-2024-00963,2024-07-03,2024-07-08,Same Day,C-033,TX,South,P-004,11,499,0.05,5214.55,1804.55
ORD-2025-00964,2025-03-26,2025-03-27,Same Day,C-004,TX,South,P-012,9,249,0,2241,981
ORD-2025-00965,2025-04-21,2025-04-26,Standard Class,C-030,MD,East,P-002,1,999,0.1,899.1,289.1
ORD-2025-00966,2025-01-29,2025-02-05,Same Day,C-008,MI,North,P-019,3,68,0.05,193.8,91.8
ORD-2024-00967,2024-09-26,2024-09-30,Same Day,C-017,TN,South,P-020,1,34.99,0,34.99,20.99
ORD-2025-00968,2025-08-10,2025-08-16,Same Day,C-019,NV,West,P-015,7,289,0,2023,868
ORD-2024-00969,2024-07-11,2024-07-14,First Class,C-034,CA,West,P-004,6,499,0.15,2544.9,684.9
ORD-2025-00970,2025-10-11,2025-10-16,Standard Class,C-032,AB,North,P-013,7,179,0.2,1002.4,337.4
ORD-2024-00971,2024-03-16,2024-03-18,First Class,C-008,MI,North,P-015,2,289,0.05,549.1,219.1
ORD-2024-00972,2024-01-10,2024-01-14,Standard Class,C-014,CA,West,P-004,8,499,0.1,3592.8,1112.8
ORD-2024-00973,2024-08-05,2024-08-06,Second Class,C-015,OR,West,P-012,5,249,0,1245,545
ORD-2025-00974,2025-05-15,2025-05-19,Standard Class,C-010,CO,West,P-011,7,559,0.05,3717.35,1407.35
ORD-2025-00975,2025-01-26,2025-01-27,First Class,C-020,MO,North,P-008,11,89.99,0.05,940.4,522.4
ORD-2025-00976,2025-02-17,2025-02-24,Second Class,C-020,MO,North,P-003,6,849,0.15,4329.9,1089.9
ORD-2025-00977,2025-02-24,2025-02-25,First Class,C-014,CA,West,P-019,1,68,0.1,61.2,27.2
ORD-2025-00978,2025-10-28,2025-10-29,Same Day,C-026,IN,North,P-020,8,34.99,0.1,251.93,139.93
ORD-2025-00979,2025-01-02,2025-01-07,First Class,C-020,MO,North,P-019,2,68,0,136,68
ORD-2025-00980,2025-09-26,2025-10-03,Second Class,C-026,IN,North,P-008,9,89.99,0.05,769.41,427.41
ORD-2025-00981,2025-05-11,2025-05-15,Standard Class,C-023,FL,South,P-015,6,289,0,1734,744
ORD-2025-00982,2025-06-07,2025-06-14,Standard Class,C-035,MO,North,P-019,4,68,0.05,258.4,122.4
ORD-2025-00983,2025-02-16,2025-02-19,Standard Class,C-025,TN,South,P-003,4,849,0.05,3226.2,1066.2
ORD-2025-00984,2025-12-12,2025-12-14,First Class,C-008,MI,North,P-005,6,329,0,1974,804
ORD-2024-00985,2024-05-25,2024-05-29,Same Day,C-008,MI,North,P-009,5,199,0.1,895.5,415.5
ORD-2025-00986,2025-09-21,2025-09-28,Standard Class,C-007,GA,South,P-004,7,499,0.1,3143.7,973.7
ORD-2025-00987,2025-02-06,2025-02-12,Second Class,C-038,LA,South,P-005,11,329,0.05,3438.05,1293.05
ORD-2025-00988,2025-04-22,2025-04-23,First Class,C-022,UT,West,P-013,9,179,0.2,1288.8,433.8
ORD-2025-00989,2025-05-07,2025-05-10,Same Day,C-031,BC,North,P-020,2,34.99,0.05,66.48,38.48
ORD-2025-00990,2025-11-28,2025-11-30,Standard Class,C-008,MI,North,P-012,5,249,0,1245,545
ORD-2024-00991,2024-06-30,2024-07-06,Second Class,C-003,IL,North,P-016,10,6.99,0,69.9,37.9
ORD-2025-00992,2025-12-02,2025-12-04,Second Class,C-017,TN,South,P-006,6,49.99,0,299.94,173.94
ORD-2024-00993,2024-06-07,2024-06-11,Same Day,C-010,CO,West,P-009,7,199,0.2,1114.4,442.4
ORD-2025-00994,2025-06-05,2025-06-09,Second Class,C-013,ON,North,P-005,7,329,0,2303,938
ORD-2025-00995,2025-10-03,2025-10-05,First Class,C-008,MI,North,P-013,1,179,0,179,84
ORD-2024-00996,2024-06-16,2024-06-20,Same Day,C-025,TN,South,P-001,3,1299,0.15,3312.45,1032.45
ORD-2024-00997,2024-08-22,2024-08-28,Second Class,C-028,WI,North,P-003,3,849,0,2547,927
ORD-2025-00998,2025-05-16,2025-05-22,Same Day,C-032,AB,North,P-005,5,329,0.1,1480.5,505.5
ORD-2024-00999,2024-03-28,2024-03-29,Same Day,C-030,MD,East,P-001,12,1299,0,15588,6468
ORD-2024-01000,2024-01-16,2024-01-20,First Class,C-010,CO,West,P-009,2,199,0.2,318.4,126.4
ORD-2024-01001,2024-02-12,2024-02-15,Standard Class,C-015,OR,West,P-019,8,68,0.1,489.6,217.6
ORD-2025-01002,2025-09-17,2025-09-23,Second Class,C-025,TN,South,P-019,11,68,0,748,374
ORD-2025-01003,2025-01-25,2025-02-01,First Class,C-018,NC,South,P-013,9,179,0,1611,756
ORD-2025-01004,2025-06-25,2025-06-27,Second Class,C-034,CA,West,P-017,9,12.49,0,112.41,66.51
ORD-2024-01005,2024-09-05,2024-09-09,Standard Class,C-007,GA,South,P-002,5,999,0,4995,1945
ORD-2025-01006,2025-09-23,2025-09-30,First Class,C-026,IN,North,P-005,6,329,0,1974,804
ORD-2024-01007,2024-07-14,2024-07-21,Same Day,C-016,OH,North,P-004,2,499,0,998,378
ORD-2025-01008,2025-05-15,2025-05-21,Same Day,C-022,UT,West,P-009,9,199,0,1791,927
ORD-2025-01009,2025-06-29,2025-07-04,Same Day,C-016,OH,North,P-005,2,329,0.2,526.4,136.4
ORD-2024-01010,2024-11-25,2024-11-27,Standard Class,C-034,CA,West,P-016,8,6.99,0,55.92,30.32
ORD-2025-01011,2025-04-28,2025-05-04,Second Class,C-040,KY,South,P-020,3,34.99,0.2,83.98,41.98
ORD-2025-01012,2025-10-25,2025-10-27,Second Class,C-038,LA,South,P-009,5,199,0.2,796,316
ORD-2024-01013,2024-07-21,2024-07-22,Same Day,C-026,IN,North,P-009,9,199,0,1791,927
ORD-2024-01014,2024-09-11,2024-09-16,Same Day,C-012,FL,South,P-008,9,89.99,0.05,769.41,427.41
ORD-2024-01015,2024-02-03,2024-02-10,First Class,C-029,TX,South,P-010,6,429,0.05,2445.3,1005.3
ORD-2024-01016,2024-03-13,2024-03-20,First Class,C-029,TX,South,P-017,9,12.49,0,112.41,66.51
ORD-2025-01017,2025-09-16,2025-09-18,Second Class,C-026,IN,North,P-015,7,289,0.05,1921.85,766.85
ORD-2025-01018,2025-02-24,2025-02-28,Same Day,C-031,BC,North,P-012,2,249,0,498,218
ORD-2025-01019,2025-02-26,2025-03-05,First Class,C-014,CA,West,P-007,3,119,0.05,339.15,147.15
ORD-2025-01020,2025-07-31,2025-08-05,Same Day,C-011,TX,South,P-005,10,329,0,3290,1340
ORD-2025-01021,2025-12-25,2025-12-29,Standard Class,C-005,AZ,West,P-006,11,49.99,0,549.89,318.89
ORD-2025-01022,2025-09-12,2025-09-17,Second Class,C-024,NC,South,P-011,12,559,0.05,6372.6,2412.6
ORD-2024-01023,2024-08-04,2024-08-06,Same Day,C-005,AZ,West,P-003,11,849,0,9339,3399
ORD-2024-01024,2024-12-12,2024-12-17,Standard Class,C-001,NY,East,P-016,9,6.99,0,62.91,34.11
ORD-2024-01025,2024-06-28,2024-07-04,First Class,C-030,MD,East,P-002,10,999,0.05,9490.5,3390.5
ORD-2024-01026,2024-03-06,2024-03-09,Standard Class,C-034,CA,West,P-015,1,289,0,289,124
ORD-2025-01027,2025-09-01,2025-09-06,Second Class,C-014,CA,West,P-002,10,999,0.15,8491.5,2391.5
ORD-2025-01028,2025-12-15,2025-12-18,Same Day,C-026,IN,North,P-009,2,199,0.05,378.1,186.1
ORD-2025-01029,2025-05-30,2025-06-02,Standard Class,C-007,GA,South,P-013,1,179,0.1,161.1,66.1
ORD-2025-01030,2025-02-25,2025-03-01,Same Day,C-007,GA,South,P-016,11,6.99,0,76.89,41.69
ORD-2024-01031,2024-09-06,2024-09-11,First Class,C-035,MO,North,P-018,3,8.99,0.15,22.92,12.12
ORD-2024-01032,2024-10-12,2024-10-16,Same Day,C-001,NY,East,P-008,1,89.99,0.1,80.99,42.99
ORD-2024-01033,2024-07-18,2024-07-24,Standard Class,C-012,FL,South,P-015,3,289,0.1,780.3,285.3
