OrderID,OrderDate,CoffeeName,Quantity,UnitPrice,TotalAmount,PaymentMethod
COF-02238,2024-05-08,"Americano",3,4.5,13.5,Card
COF-02239,2024-05-25,"Americano",10,4.5,45,Card
COF-02240,2024-03-16,"Americano",5,4.5,22.5,Card
COF-02241,2025-02-28,"Americano",10,4.5,45,Card
COF-02242,2025-02-02,"Americano",5,4.5,22.5,Card
COF-02243,2025-01-14,"Americano",5,4.5,22.5,Card
COF-02244,2024-10-06,"Americano",8,4.5,36,Card
COF-02245,2024-04-29,"Americano",5,4.5,22.5,Card
COF-02246,2024-07-11,"Americano",8,4.5,36,Card
COF-02247,2024-05-10,"Americano",10,4.5,45,Card
COF-02248,2024-10-19,"Americano",5,4.5,22.5,Card
COF-02249,2025-01-21,"Americano",5,4.5,22.5,Card
COF-02250,2024-09-28,"Americano",5,4.5,22.5,Card
COF-02251,2024-11-08,"Americano",8,4.5,36,Card
COF-02252,2025-02-06,"Americano",9,4.5,40.5,Card
COF-02253,2024-07-19,"Americano",5,4.5,22.5,Card
COF-02254,2024-09-08,"Americano",10,4.5,45,Card
COF-02255,2025-01-02,"Americano",4,4.5,18,Card
COF-02256,2024-12-27,"Americano",3,4.5,13.5,Card
COF-02257,2025-02-23,"Americano",10,4.5,45,Card
COF-02258,2024-08-14,"Americano",9,4.5,40.5,Card
COF-02259,2024-05-23,"Americano",5,4.5,22.5,Card
COF-02260,2024-07-14,"Americano",3,4.5,13.5,Card
COF-02261,2024-06-22,"Americano",5,4.5,22.5,Card
COF-02262,2024-09-21,"Americano",10,4.5,45,Card
COF-02263,2024-11-03,"Americano",5,4.5,22.5,Card
COF-02264,2024-10-20,"Americano",10,4.5,45,Card
COF-02265,2024-06-06,"Americano",8,4.5,36,Card
COF-02266,2024-03-15,"Americano",9,4.5,40.5,Card
COF-02267,2024-07-23,"Americano",3,4.5,13.5,Card
COF-02268,2024-10-27,"Americano",8,4.5,36,Card
COF-02269,2024-10-11,"Americano",4,4.5,18,Card
COF-02270,2024-09-26,"Americano",8,4.5,36,Card
COF-02271,2024-03-06,"Americano",3,4.5,13.5,Card
COF-02272,2024-09-14,"Americano",4,4.5,18,Card
COF-02273,2024-08-22,"Americano",5,4.5,22.5,Card
COF-02274,2025-01-17,"Americano",4,4.5,18,Card
COF-02275,2024-04-27,"Americano",5,4.5,22.5,Card
COF-02276,2025-03-23,"Americano",4,4.5,18,Card
COF-02277,2024-09-06,"Americano",4,4.5,18,Card
COF-02278,2024-10-29,"Americano",10,4.5,45,Card
COF-02279,2025-02-02,"Americano",8,4.5,36,Card
COF-02280,2024-09-23,"Americano",10,4.5,45,Card
COF-02281,2024-06-01,"Americano",3,4.5,13.5,Card
COF-02282,2024-05-03,"Americano",7,4.5,31.5,Card
COF-02283,2024-03-01,"Americano",8,4.5,36,Card
COF-02284,2024-06-06,"Americano",7,4.5,31.5,Card
COF-02285,2025-02-04,"Americano",7,4.5,31.5,Card
COF-02286,2024-09-18,"Americano",6,4.5,27,Card
COF-02287,2024-10-09,"Americano",7,4.5,31.5,Card
COF-02288,2024-11-12,"Americano",3,4.5,13.5,Card
COF-02289,2025-02-25,"Americano",6,4.5,27,Card
COF-02290,2024-07-15,"Americano",8,4.5,36,Card
COF-02291,2024-03-13,"Americano",10,4.5,45,Card
COF-02292,2024-10-01,"Americano",7,4.5,31.5,Card
COF-02293,2024-04-10,"Americano",10,4.5,45,Card
COF-02294,2025-03-08,"Americano",10,4.5,45,Card
COF-02295,2024-11-23,"Americano",4,4.5,18,Card
COF-02296,2025-03-21,"Americano",9,4.5,40.5,Card
COF-02297,2024-03-17,"Americano",5,4.5,22.5,Card
COF-02298,2024-07-13,"Americano",10,4.5,45,Card
COF-02299,2024-11-16,"Americano",7,4.5,31.5,Card
COF-02300,2024-05-01,"Americano",4,4.5,18,Card
COF-02301,2025-03-01,"Americano",8,4.5,36,Card
COF-02302,2025-03-23,"Americano",4,4.5,18,Card
COF-02303,2024-06-03,"Americano",5,4.5,22.5,Card
COF-02304,2025-02-15,"Americano",6,4.5,27,Card
COF-02305,2024-10-11,"Americano",7,4.5,31.5,Card
COF-02306,2024-10-31,"Americano",10,4.5,45,Card
COF-02307,2025-02-20,"Americano",10,4.5,45,Card
COF-02308,2024-10-30,"Americano",5,4.5,22.5,Card
COF-02309,2024-06-27,"Americano",8,4.5,36,Card
COF-02310,2025-03-12,"Americano",10,4.5,45,Card
COF-02311,2025-03-28,"Americano",10,4.5,45,Card
COF-02312,2024-10-12,"Americano",3,4.5,13.5,Card
COF-02313,2024-07-07,"Americano",8,4.5,36,Cash
COF-02314,2025-02-20,"Americano",8,4.5,36,Card
COF-02315,2024-08-28,"Americano",4,4.5,18,Card
COF-02316,2024-12-19,"Americano",9,4.5,40.5,Card
COF-02317,2024-12-21,"Americano",3,4.5,13.5,Card
COF-02318,2024-05-31,"Americano",5,4.5,22.5,Card
COF-02319,2024-09-24,"Americano",5,4.5,22.5,Card
COF-02320,2025-01-11,"Americano",8,4.5,36,Card
COF-02321,2024-12-10,"Americano",5,4.5,22.5,Card
COF-02322,2025-03-20,"Americano",10,4.5,45,Card
COF-02323,2024-12-18,"Americano",10,4.5,45,Card
COF-02324,2024-06-25,"Americano",5,4.5,22.5,Card
COF-02325,2025-01-11,"Americano",10,4.5,45,Card
COF-02326,2024-05-24,"Americano",4,4.5,18,Card
COF-02327,2024-07-23,"Americano",7,4.5,31.5,Card
COF-02328,2024-10-31,"Americano",4,4.5,18,Card
COF-02329,2024-08-01,"Americano",9,4.5,40.5,Card
COF-02330,2024-08-18,"Americano",3,4.5,13.5,Card
COF-02331,2025-03-16,"Americano",7,4.5,31.5,Cash
COF-02332,2024-09-12,"Americano",4,4.5,18,Card
COF-02333,2024-03-01,"Americano",6,4.5,27,Card
COF-02334,2024-09-05,"Americano",3,4.5,13.5,Card
COF-02335,2024-12-18,"Americano",6,4.5,27,Card
COF-02336,2024-07-10,"Americano",6,4.5,27,Card
COF-02337,2024-04-10,"Americano",5,4.5,22.5,Card
COF-02338,2024-05-21,"Americano",6,4.5,27,Card
COF-02339,2024-10-27,"Americano",3,4.5,13.5,Card
COF-02340,2024-10-21,"Americano",7,4.5,31.5,Card
COF-02341,2024-12-29,"Americano",5,4.5,22.5,Card
COF-02342,2025-02-16,"Americano",5,4.5,22.5,Card
COF-02343,2024-06-11,"Americano",5,4.5,22.5,Card
COF-02344,2024-12-24,"Americano",4,4.5,18,Card
COF-02345,2025-02-18,"Americano",10,4.5,45,Card
COF-02346,2024-04-24,"Americano",10,4.5,45,Card
COF-02347,2024-04-09,"Americano",3,4.5,13.5,Card
COF-02348,2024-08-20,"Americano",5,4.5,22.5,Card
COF-02349,2024-10-10,"Americano",9,4.5,40.5,Card
COF-02350,2025-02-20,"Americano",10,4.5,45,Card
COF-02351,2024-07-25,"Americano",6,4.5,27,Card
COF-02352,2024-04-14,"Americano",8,4.5,36,Card
COF-02353,2025-01-23,"Americano",9,4.5,40.5,Card
COF-02354,2025-03-22,"Americano",3,4.5,13.5,Card
COF-02355,2024-08-21,"Americano",5,4.5,22.5,Card
COF-02356,2024-09-02,"Americano",5,4.5,22.5,Card
COF-02357,2024-10-11,"Americano",6,4.5,27,Card
COF-02358,2024-07-09,"Americano",6,4.5,27,Card
COF-02359,2025-01-18,"Americano",5,4.5,22.5,Card
COF-02360,2024-05-22,"Americano",5,4.5,22.5,Card
COF-02361,2024-11-25,"Americano",5,4.5,22.5,Card
COF-02362,2024-12-18,"Americano",6,4.5,27,Card
COF-02363,2025-01-02,"Americano",9,4.5,40.5,Card
COF-02364,2025-02-02,"Americano",5,4.5,22.5,Card
COF-02365,2024-11-06,"Americano",3,4.5,13.5,Card
COF-02366,2024-05-18,"Americano",10,4.5,45,Card
COF-02367,2024-11-11,"Americano",3,4.5,13.5,Card
COF-02368,2024-10-03,"Americano",5,4.5,22.5,Card
COF-02369,2025-02-03,"Americano",3,4.5,13.5,Card
COF-02370,2024-07-25,"Americano",5,4.5,22.5,Card
COF-02371,2024-12-10,"Americano",7,4.5,31.5,Card
COF-02372,2024-10-01,"Americano",5,4.5,22.5,Card
COF-02373,2024-12-06,"Americano",8,4.5,36,Card
COF-02374,2024-06-23,"Americano",8,4.5,36,Card
COF-02375,2024-07-23,"Americano",8,4.5,36,Card
COF-02376,2024-05-15,"Americano",8,4.5,36,Card
COF-02377,2024-10-04,"Americano",7,4.5,31.5,Card
COF-02378,2025-03-31,"Americano",7,4.5,31.5,Card
COF-02379,2024-04-22,"Americano",4,4.5,18,Card
COF-02380,2024-03-02,"Americano",10,4.5,45,Card
COF-02381,2025-02-15,"Americano",6,4.5,27,Card
COF-02382,2025-01-12,"Americano",4,4.5,18,Card
COF-02383,2024-09-18,"Americano",3,4.5,13.5,Card
COF-02384,2024-06-12,"Americano",6,4.5,27,Card
COF-02385,2024-03-07,"Americano",5,4.5,22.5,Card
COF-02386,2025-02-27,"Americano",4,4.5,18,Card
COF-02387,2024-06-09,"Americano",8,4.5,36,Card
COF-02388,2024-10-04,"Americano",9,4.5,40.5,Card
COF-02389,2024-03-19,"Americano",8,4.5,36,Card
COF-02390,2024-06-24,"Americano",6,4.5,27,Card
COF-02391,2024-11-30,"Americano",8,4.5,36,Card
COF-02392,2024-10-31,"Americano",6,4.5,27,Card
COF-02393,2024-03-18,"Americano",7,4.5,31.5,Card
COF-02394,2024-09-04,"Americano",8,4.5,36,Card
COF-02395,2024-10-01,"Americano",5,4.5,22.5,Card
COF-02396,2024-03-14,"Americano",10,4.5,45,Card
COF-02397,2025-01-22,"Americano",4,4.5,18,Card
COF-02398,2024-08-07,"Americano",8,4.5,36,Card
COF-02399,2024-03-01,"Americano",5,4.5,22.5,Card
COF-02400,2025-01-14,"Americano",9,4.5,40.5,Card
COF-02401,2024-11-06,"Americano",4,4.5,18,Card
COF-02402,2024-11-19,"Americano",7,4.5,31.5,Card
COF-02403,2024-09-06,"Americano",6,4.5,27,Card
COF-02404,2024-04-17,"Americano",9,4.5,40.5,Card
COF-02405,2024-03-19,"Americano",9,4.5,40.5,Card
COF-02406,2024-12-17,"Americano",3,4.5,13.5,Card
COF-02407,2024-10-04,"Americano",3,4.5,13.5,Card
COF-02408,2025-01-30,"Americano",6,4.5,27,Card
COF-02409,2024-05-22,"Americano",5,4.5,22.5,Card
COF-02410,2024-10-27,"Americano",7,4.5,31.5,Card
COF-02411,2024-12-01,"Americano",4,4.5,18,Card
COF-02412,2024-05-03,"Americano",9,4.5,40.5,Card
COF-02413,2025-03-01,"Americano",9,4.5,40.5,Card
COF-02414,2024-07-15,"Americano",7,4.5,31.5,Card
COF-02415,2024-06-09,"Americano",8,4.5,36,Card
COF-02416,2024-07-13,"Americano",5,4.5,22.5,Card
COF-02417,2024-05-30,"Americano",5,4.5,22.5,Card
COF-02418,2024-03-23,"Americano",5,4.5,22.5,Card
COF-02419,2024-11-22,"Americano",9,4.5,40.5,Card
COF-02420,2024-09-11,"Americano",6,4.5,27,Card
COF-02421,2025-01-24,"Americano",9,4.5,40.5,Card
COF-02422,2025-02-17,"Americano",6,4.5,27,Card
COF-02423,2025-01-14,"Americano",10,4.5,45,Card
COF-02424,2024-09-21,"Americano",9,4.5,40.5,Card
COF-02425,2025-01-16,"Americano",4,4.5,18,Card
COF-02426,2024-05-02,"Americano",7,4.5,31.5,Card
COF-02427,2025-01-31,"Americano",9,4.5,40.5,Card
COF-02428,2025-03-26,"Americano",6,4.5,27,Card
COF-02429,2024-12-14,"Americano",8,4.5,36,Card
COF-02430,2024-03-27,"Americano",6,4.5,27,Card
COF-02431,2024-12-08,"Americano",6,4.5,27,Card
COF-02432,2024-08-22,"Americano",7,4.5,31.5,Card
COF-02433,2025-01-12,"Americano",5,4.5,22.5,Card
COF-02434,2024-12-05,"Americano",7,4.5,31.5,Card
COF-02435,2024-03-12,"Americano",8,4.5,36,Card
COF-02436,2024-05-18,"Americano",4,4.5,18,Card
COF-02437,2024-06-21,"Americano",7,4.5,31.5,Card
COF-02438,2025-03-29,"Americano",8,4.5,36,Card
COF-02439,2024-07-15,"Americano",9,4.5,40.5,Card
COF-02440,2024-08-19,"Americano",4,4.5,18,Card
COF-02441,2024-11-15,"Americano",8,4.5,36,Card
COF-02442,2025-02-13,"Americano",9,4.5,40.5,Card
COF-02443,2024-12-10,"Americano",5,4.5,22.5,Card
COF-02444,2025-01-03,"Americano",5,4.5,22.5,Card
COF-02445,2024-09-04,"Americano",4,4.5,18,Card
COF-02446,2024-09-02,"Americano",10,4.5,45,Card
COF-02447,2025-02-18,"Americano",7,4.5,31.5,Card
COF-02448,2025-03-04,"Americano",9,4.5,40.5,Card
COF-02449,2025-02-07,"Americano",8,4.5,36,Card
COF-02450,2025-01-22,"Americano",3,4.5,13.5,Card
COF-02451,2024-05-12,"Americano",5,4.5,22.5,Card
COF-02452,2024-09-14,"Americano",3,4.5,13.5,Card
COF-02453,2024-03-27,"Americano",4,4.5,18,Card
COF-02454,2024-03-29,"Americano",6,4.5,27,Card
COF-02455,2024-07-19,"Americano",7,4.5,31.5,Card
COF-02456,2025-03-14,"Americano",7,4.5,31.5,Card
COF-02457,2024-06-08,"Americano",10,4.5,45,Card
COF-02458,2025-01-24,"Americano",7,4.5,31.5,Card
COF-02459,2024-08-01,"Americano",8,4.5,36,Card
COF-02460,2024-08-17,"Americano",3,4.5,13.5,Card
COF-02461,2024-10-21,"Americano",10,4.5,45,Card
COF-02462,2024-03-12,"Americano",7,4.5,31.5,Card
COF-02463,2024-03-16,"Americano",10,4.5,45,Card
COF-02464,2024-10-02,"Americano",6,4.5,27,Card
COF-02465,2024-12-25,"Americano",9,4.5,40.5,Card
COF-02466,2024-09-23,"Americano",7,4.5,31.5,Card
COF-02467,2025-01-16,"Americano",10,4.5,45,Card
COF-02468,2024-06-23,"Americano",7,4.5,31.5,Card
COF-02469,2025-01-02,"Americano",5,4.5,22.5,Card
COF-02470,2024-10-10,"Americano",3,4.5,13.5,Card
COF-02471,2025-01-25,"Americano",8,4.5,36,Card
COF-02472,2025-01-21,"Americano",6,4.5,27,Card
COF-02473,2024-10-24,"Americano",5,4.5,22.5,Card
COF-02474,2024-05-07,"Americano",10,4.5,45,Card
COF-02475,2024-08-10,"Americano",8,4.5,36,Card
COF-02476,2024-04-01,"Americano",3,4.5,13.5,Card
COF-02477,2024-10-17,"Americano",9,4.5,40.5,Card
COF-02478,2024-11-26,"Americano",7,4.5,31.5,Card
COF-02479,2025-02-14,"Americano",5,4.5,22.5,Card
COF-02480,2024-03-23,"Americano",5,4.5,22.5,Card
COF-02481,2024-05-01,"Americano",6,4.5,27,Card
COF-02482,2024-12-29,"Americano",8,4.5,36,Card
COF-02483,2024-11-24,"Americano",10,4.5,45,Card
COF-02484,2024-08-30,"Americano",10,4.5,45,Card
COF-02485,2024-07-23,"Americano",8,4.5,36,Card
COF-02486,2024-11-15,"Americano",10,4.5,45,Card
COF-02487,2024-12-19,"Americano",8,4.5,36,Card
COF-02488,2024-04-17,"Americano",10,4.5,45,Card
COF-02489,2024-05-09,"Americano",4,4.5,18,Cash
COF-02490,2024-03-11,"Americano",10,4.5,45,Card
COF-02491,2024-06-17,"Americano",7,4.5,31.5,Card
COF-02492,2024-11-20,"Americano",3,4.5,13.5,Card
COF-02493,2024-11-25,"Americano",8,4.5,36,Card
COF-02494,2024-12-10,"Americano",6,4.5,27,Card
COF-02495,2024-07-26,"Americano",3,4.5,13.5,Card
COF-02496,2025-02-21,"Americano",5,4.5,22.5,Card
COF-02497,2024-04-15,"Americano",4,4.5,18,Card
COF-02498,2024-08-25,"Americano",5,4.5,22.5,Card
COF-02499,2025-03-19,"Americano",3,4.5,13.5,Card
COF-02500,2024-10-31,"Americano",7,4.5,31.5,Card
COF-02501,2024-12-17,"Americano",8,4.5,36,Card
COF-02502,2024-05-04,"Americano",4,4.5,18,Card
COF-02503,2024-05-07,"Americano",8,4.5,36,Card
COF-02504,2024-10-03,"Americano",10,4.5,45,Card
COF-02505,2025-02-10,"Americano",3,4.5,13.5,Card
COF-02506,2024-04-20,"Americano",8,4.5,36,Card
COF-02507,2024-06-28,"Americano",5,4.5,22.5,Card
COF-02508,2024-03-20,"Americano",10,4.5,45,Card
COF-02509,2024-12-25,"Americano",9,4.5,40.5,Card
COF-02510,2024-09-23,"Americano",8,4.5,36,Card
COF-02511,2025-03-12,"Americano",3,4.5,13.5,Card
COF-02512,2024-08-19,"Americano",10,4.5,45,Card
COF-02513,2024-05-01,"Americano",4,4.5,18,Card
COF-02514,2024-10-10,"Americano",8,4.5,36,Card
COF-02515,2024-07-16,"Americano",7,4.5,31.5,Card
COF-02516,2024-05-14,"Americano",7,4.5,31.5,Card
COF-02517,2024-06-10,"Americano",9,4.5,40.5,Card
COF-02518,2024-11-06,"Americano",5,4.5,22.5,Card
COF-02519,2024-12-15,"Americano",8,4.5,36,Card
COF-02520,2024-06-19,"Americano",6,4.5,27,Card
COF-02521,2024-04-29,"Americano",8,4.5,36,Card
COF-02522,2024-11-12,"Americano",7,4.5,31.5,Card
COF-02523,2024-05-11,"Americano",6,4.5,27,Card
COF-02524,2024-10-04,"Americano",10,4.5,45,Card
COF-02525,2025-03-03,"Americano",8,4.5,36,Card
COF-02526,2024-05-22,"Americano",8,4.5,36,Card
COF-02527,2024-08-28,"Americano",7,4.5,31.5,Card
COF-02528,2025-03-07,"Americano",5,4.5,22.5,Card
COF-02529,2024-11-28,"Americano",5,4.5,22.5,Card
COF-02530,2024-12-18,"Americano",8,4.5,36,Card
COF-02531,2024-03-04,"Americano",10,4.5,45,Card
COF-02532,2024-10-14,"Americano",6,4.5,27,Card
COF-02533,2024-11-03,"Americano",8,4.5,36,Card
COF-02534,2024-07-16,"Americano",3,4.5,13.5,Card
COF-02535,2024-06-07,"Americano",8,4.5,36,Card
COF-02536,2024-12-24,"Americano",8,4.5,36,Card
COF-02537,2025-01-01,"Americano",7,4.5,31.5,Card
COF-02538,2024-08-04,"Americano",9,4.5,40.5,Card
COF-02539,2024-04-12,"Americano",4,4.5,18,Card
COF-02540,2024-04-26,"Americano",10,4.5,45,Card
COF-02541,2024-05-04,"Americano",6,4.5,27,Card
COF-02542,2024-12-21,"Americano",7,4.5,31.5,Card
COF-02543,2024-12-15,"Americano",5,4.5,22.5,Card
COF-02544,2024-08-29,"Americano",7,4.5,31.5,Cash
COF-02545,2024-07-26,"Americano",3,4.5,13.5,Card
COF-02546,2024-04-18,"Americano",8,4.5,36,Card
COF-02547,2025-03-27,"Americano",10,4.5,45,Card
COF-02548,2024-05-06,"Americano",10,4.5,45,Card
COF-02549,2024-07-02,"Americano",7,4.5,31.5,Card
COF-02550,2025-03-18,"Americano",6,4.5,27,Card
COF-02551,2024-12-02,"Americano",6,4.5,27,Card
COF-02552,2024-12-01,"Americano",4,4.5,18,Card
COF-02553,2024-08-04,"Americano",7,4.5,31.5,Card
COF-02554,2024-12-30,"Americano",3,4.5,13.5,Card
COF-02555,2024-06-09,"Americano",5,4.5,22.5,Card
COF-02556,2025-03-23,"Americano",3,4.5,13.5,Card
COF-02557,2024-06-18,"Americano",10,4.5,45,Card
COF-02558,2025-01-22,"Americano",4,4.5,18,Card
COF-02559,2024-11-17,"Americano",10,4.5,45,Card
COF-02560,2024-10-07,"Americano",6,4.5,27,Card
COF-02561,2024-03-19,"Americano",9,4.5,40.5,Card
COF-02562,2024-04-18,"Americano",9,4.5,40.5,Card
COF-02563,2024-06-14,"Americano",8,4.5,36,Card
COF-02564,2025-03-31,"Americano",8,4.5,36,Card
COF-02565,2024-08-01,"Americano",4,4.5,18,Card
COF-02566,2024-06-14,"Americano",10,4.5,45,Card
COF-02567,2024-06-06,"Americano",5,4.5,22.5,Card
COF-02568,2024-07-12,"Americano",8,4.5,36,Card
COF-02569,2024-11-25,"Americano",9,4.5,40.5,Card
COF-02570,2024-12-06,"Americano",3,4.5,13.5,Card
COF-02571,2024-04-02,"Americano",9,4.5,40.5,Card
COF-02572,2024-06-04,"Americano",8,4.5,36,Card
COF-02573,2024-08-30,"Americano",4,4.5,18,Card
COF-02574,2025-01-24,"Americano",8,4.5,36,Card
COF-02575,2025-01-07,"Americano",5,4.5,22.5,Card
COF-02576,2024-07-10,"Americano",6,4.5,27,Card
COF-02577,2024-04-16,"Americano",6,4.5,27,Card
COF-02578,2025-01-25,"Americano",5,4.5,22.5,Card
COF-02579,2024-07-13,"Americano",8,4.5,36,Card
COF-02580,2024-08-08,"Americano",6,4.5,27,Card
COF-02581,2025-01-01,"Americano",7,4.5,31.5,Card
COF-02582,2024-12-18,"Americano",10,4.5,45,Card
COF-02583,2024-04-18,"Americano",4,4.5,18,Card
COF-02584,2024-11-15,"Americano",9,4.5,40.5,Card
COF-02585,2024-04-05,"Americano",6,4.5,27,Card
COF-02586,2024-06-04,"Americano",7,4.5,31.5,Card
COF-02587,2024-05-28,"Americano",5,4.5,22.5,Card
COF-02588,2024-08-05,"Americano",7,4.5,31.5,Card
COF-02589,2024-04-12,"Americano",4,4.5,18,Card
COF-02590,2025-03-17,"Americano",10,4.5,45,Cash
COF-02591,2024-05-10,"Americano",3,4.5,13.5,Card
COF-02592,2024-11-20,"Americano",3,4.5,13.5,Card
COF-02593,2024-12-05,"Americano",3,4.5,13.5,Card
COF-02594,2024-07-25,"Americano",4,4.5,18,Card
COF-02595,2024-08-21,"Americano",6,4.5,27,Card
COF-02596,2024-06-27,"Americano",8,4.5,36,Card
COF-02597,2024-09-07,"Americano",3,4.5,13.5,Card
COF-02598,2024-11-20,"Americano",4,4.5,18,Card
COF-02599,2024-08-30,"Americano",6,4.5,27,Card
COF-02600,2025-03-31,"Americano",8,4.5,36,Card
COF-02601,2024-07-21,"Americano",4,4.5,18,Card
COF-02602,2024-09-07,"Americano",6,4.5,27,Card
COF-02603,2024-04-05,"Americano",6,4.5,27,Card
COF-02604,2024-09-02,"Americano",7,4.5,31.5,Card
COF-02605,2024-03-20,"Americano",9,4.5,40.5,Card
COF-02606,2024-04-22,"Americano",10,4.5,45,Card
COF-02607,2024-03-23,"Americano",9,4.5,40.5,Card
COF-02608,2024-11-06,"Americano",6,4.5,27,Card
COF-02609,2025-02-01,"Americano",7,4.5,31.5,Card
COF-02610,2024-10-24,"Americano",4,4.5,18,Card
COF-02611,2024-05-12,"Americano",8,4.5,36,Card
COF-02612,2024-11-30,"Americano",3,4.5,13.5,Card
COF-02613,2024-03-23,"Americano",10,4.5,45,Card
COF-02614,2025-01-26,"Americano",4,4.5,18,Card
COF-02615,2024-10-02,"Americano",3,4.5,13.5,Card
COF-02616,2024-11-19,"Americano",7,4.5,31.5,Card
COF-02617,2025-03-11,"Americano",5,4.5,22.5,Card
COF-02618,2025-01-28,"Americano",10,4.5,45,Card
COF-02619,2024-05-04,"Americano",8,4.5,36,Card
COF-02620,2024-08-19,"Americano",8,4.5,36,Card
COF-02621,2025-02-10,"Americano",6,4.5,27,Card
COF-02622,2024-11-20,"Americano",5,4.5,22.5,Card
COF-02623,2024-03-31,"Americano",5,4.5,22.5,Card
COF-02624,2024-04-06,"Americano",3,4.5,13.5,Cash
COF-02625,2024-04-25,"Americano",4,4.5,18,Card
COF-02626,2024-05-11,"Americano",3,4.5,13.5,Card
COF-02627,2024-06-07,"Americano",4,4.5,18,Card
COF-02628,2024-10-03,"Americano",8,4.5,36,Card
COF-02629,2024-06-14,"Americano",5,4.5,22.5,Card
COF-02630,2024-10-23,"Americano",7,4.5,31.5,Card
COF-02631,2024-07-27,"Americano",7,4.5,31.5,Card
COF-02632,2024-03-08,"Americano",10,4.5,45,Card
COF-02633,2024-04-13,"Americano",9,4.5,40.5,Card
COF-02634,2024-12-14,"Americano",7,4.5,31.5,Card
COF-02635,2024-09-09,"Americano",9,4.5,40.5,Card
COF-02636,2024-08-10,"Americano",8,4.5,36,Card
COF-02637,2024-05-28,"Americano",10,4.5,45,Card
COF-02638,2024-05-20,"Americano",4,4.5,18,Card
COF-02639,2024-03-30,"Americano",5,4.5,22.5,Card
COF-02640,2024-07-10,"Americano",6,4.5,27,Card
COF-02641,2024-03-27,"Americano",6,4.5,27,Card
COF-02642,2024-10-08,"Americano",8,4.5,36,Card
COF-02643,2024-11-25,"Americano",3,4.5,13.5,Card
COF-02644,2025-02-12,"Americano",3,4.5,13.5,Card
COF-02645,2024-12-20,"Americano",7,4.5,31.5,Card
COF-02646,2024-11-04,"Americano",3,4.5,13.5,Card
COF-02647,2024-11-04,"Americano",9,4.5,40.5,Card
COF-02648,2024-03-16,"Americano",5,4.5,22.5,Card
COF-02649,2024-11-11,"Americano",4,4.5,18,Card
COF-02650,2025-02-11,"Americano",10,4.5,45,Card
COF-02651,2025-02-12,"Americano",9,4.5,40.5,Card
COF-02652,2025-01-05,"Americano",8,4.5,36,Card
COF-02653,2024-08-21,"Americano",10,4.5,45,Card
COF-02654,2025-01-11,"Americano",8,4.5,36,Card
COF-02655,2024-08-31,"Americano",5,4.5,22.5,Card
COF-02656,2024-08-16,"Americano",6,4.5,27,Card
COF-02657,2025-01-31,"Americano",6,4.5,27,Card
COF-02658,2024-03-18,"Americano",8,4.5,36,Card
COF-02659,2024-06-29,"Americano",3,4.5,13.5,Card
COF-02660,2024-06-18,"Americano",10,4.5,45,Card
COF-02661,2024-03-05,"Hot Chocolate",9,6,54,Card
COF-02662,2024-11-04,"Hot Chocolate",3,6,18,Card
COF-02663,2024-12-19,"Hot Chocolate",10,6,60,Card
COF-02664,2024-09-09,"Hot Chocolate",4,6,24,Card
COF-02665,2024-11-13,"Hot Chocolate",9,6,54,Card
COF-02666,2024-03-23,"Hot Chocolate",7,6,42,Card
COF-02667,2024-11-08,"Hot Chocolate",4,6,24,Card
COF-02668,2025-01-02,"Hot Chocolate",3,6,18,Card
COF-02669,2024-07-22,"Hot Chocolate",9,6,54,Card
COF-02670,2025-03-03,"Hot Chocolate",6,6,36,Card
COF-02671,2024-03-01,"Hot Chocolate",4,6,24,Cash
COF-02672,2024-10-24,"Hot Chocolate",9,6,54,Card
COF-02673,2024-08-08,"Hot Chocolate",9,6,54,Card
COF-02674,2024-10-30,"Hot Chocolate",8,6,48,Card
COF-02675,2025-01-12,"Hot Chocolate",5,6,30,Card
COF-02676,2024-04-23,"Hot Chocolate",6,6,36,Card
COF-02677,2024-08-14,"Hot Chocolate",4,6,24,Card
COF-02678,2024-04-01,"Hot Chocolate",8,6,48,Card
COF-02679,2025-01-24,"Hot Chocolate",4,6,24,Card
COF-02680,2024-11-24,"Hot Chocolate",5,6,30,Card
COF-02681,2024-05-28,"Hot Chocolate",9,6,54,Card
COF-02682,2024-05-31,"Hot Chocolate",6,6,36,Card
COF-02683,2024-04-18,"Hot Chocolate",3,6,18,Card
COF-02684,2024-05-18,"Hot Chocolate",8,6,48,Card
COF-02685,2024-11-28,"Hot Chocolate",3,6,18,Card
COF-02686,2024-05-22,"Hot Chocolate",10,6,60,Card
COF-02687,2024-06-03,"Hot Chocolate",4,6,24,Card
COF-02688,2024-05-18,"Hot Chocolate",7,6,42,Card
COF-02689,2024-05-11,"Hot Chocolate",10,6,60,Card
COF-02690,2024-07-04,"Hot Chocolate",9,6,54,Card
COF-02691,2024-04-29,"Hot Chocolate",8,6,48,Card
COF-02692,2024-05-09,"Hot Chocolate",6,6,36,Card
COF-02693,2024-03-12,"Hot Chocolate",7,6,42,Card
COF-02694,2024-06-01,"Hot Chocolate",3,6,18,Card
COF-02695,2025-01-24,"Hot Chocolate",4,6,24,Card
COF-02696,2024-12-07,"Hot Chocolate",6,6,36,Card
COF-02697,2024-05-03,"Hot Chocolate",7,6,42,Card
COF-02698,2024-04-15,"Hot Chocolate",6,6,36,Card
COF-02699,2024-12-13,"Hot Chocolate",3,6,18,Card
